offerId;address;postalCode;route;streetNumber;locality;lng;lat;investmentClass;assetClass;priceEuros;plotAreaSqm;netIncomeYearly;federalState;dealStatus
GG2922;Im sÅ·en Grund 1, 15749 Mittenwalde;15749;Im sÅ·en Grund;1;Mittenwalde;13,58550963;52,20170775;development;DORMITORY;3116507,5;20107;0;Brandenburg;Offer
DE1326;Am Osthafen 1, 18356 Barth;18356;Am Osthafen;1;Barth;12,73288;54,3707;development;HOTEL;0;0;0;Mecklenburg-Vorpommern;Offer
XG2178;Erkrather Stra·e 377, 40231 DÅsseldorf;40231;Erkrather Stra·e;377;DÅsseldorf;6,82475;51,21208;core;OFFICEBUILDING;0;0;0;Nordrhein-Westfalen;Offer
PF2785;GÅterhofstra·e 9, 01445 Radebeul;01445;GÅterhofstra·e;9;Radebeul;13,62496;51,1084;development;RETIREMENTHOME;9200000;0;268873,8;Sachsen;Offer
HE2303;Carl-August-Allee 14, 99423 Weimar;99423;Carl-August-Allee;14;Weimar;11,32665;50,99003;core;RETIREMENTHOME;11500000;0;448000;ThÅringen;Offer
KH1338;Dannenwalder Weg 147, 13439 Berlin;13439;Dannenwalder Weg;147;Berlin;13,35924;52,59289;core;APPARTMENTBUILDING;4650000;4512;0;Berlin;Offer
CG1945;Schlo·stra·e 109, 12163 Berlin;12163;Schlo·stra·e;109;Berlin;13,3246844;52,4606896;opportunity;RETAILSTORE;125000000;0;4905084;Berlin;Offer
UE1562;Elisabethstra·e 32, 40217 DÅsseldorf;40217;Elisabethstra·e;32;DÅsseldorf;6,7754549;51,2150967;core;RESIDENTIALANDCOMMERCIAL;13500000;0;0;Nordrhein-Westfalen;Offer
WR1501;Warthestra·e 67, 12051 Berlin;12051;Warthestra·e;67;Berlin;13,42762;52,46996;core;RESIDENTIALANDCOMMERCIAL;0;0;0;Berlin;Offer
LF1709;Luisenstra·e 56, 78073 Bad DÅrrheim;78073;Luisenstra·e;56;Bad DÅrrheim;8,54375;48,01289;opportunity;HEALTHCAREANDSOCIAL;15000000;0;0;Baden-WÅrttemberg;Offer
MD1189;Novalisstra·e 15, 10115 Berlin;10115;Novalisstra·e;15;Berlin;13,38868;52,52801;notassigned;BUILDINGPLOT;0;429;0;Berlin;Offer
XY0784;Feuerwehrstra·e 1, 78224 Singen (Hohentwiel);78224;Feuerwehrstra·e;1;Singen (Hohentwiel);8,83469;47,76282;development;APPARTMENTBUILDING;4998000;0;0;Baden-WÅrttemberg;Offer
GY0548;Jahn Stra·e / Fîrichstra·e, 1, 71296 Heimsheim;71296;Jahn Stra·e / Fîrichstra·e,;1;Heimsheim;8,862728539;48,80969659;development;APPARTMENTBUILDING;11762000;0;0;Baden-WÅrttemberg;Offer
PX0302;Pinneberger Weg 22, 20257 Hamburg;20257;Pinneberger Weg;22;Hamburg;9,94752;53,57085;development;DORMITORY;14200000;2506;0;Hamburg;Offer
YW0165;Eberhard-Finckh-Stra·e 55, 89075 Ulm;89075;Eberhard-Finckh-Stra·e;55;Ulm;10,00834;48,42634;core;OFFICEANDCOMMERCIAL;11000000;2817;0;Baden-WÅrttemberg;Offer
HW0919;Bankstra·e 7, 40476 DÅsseldorf;40476;Bankstra·e;7;DÅsseldorf;6,77426;51,24269;core;APPARTMENTBUILDING;18333000;2329;0;Nordrhein-Westfalen;Offer
QV0772;Hafenstra·e 60A-E, 38112 Braunschweig;38112;Hafenstra·e;60A-E;Braunschweig;10,48856472;52,31516229;core;OFFICEANDCOMMERCIAL;3650000;5154;0;Niedersachsen;Offer
SR0524;Mainzer Landstra·e 112A, 60327 Frankfurt am Main;60327;Mainzer Landstra·e;112A;Frankfurt am Main;8,65737;50,10839;core;RESIDENTIALANDCOMMERCIAL;3900000;231;0;Hessen;Offer
ZU0536;FuhlsbÅttler Stra·e 428, 22309 Hamburg;22309;FuhlsbÅttler Stra·e;428;Hamburg;10,04072;53,60367;core;RESIDENTIALANDCOMMERCIAL;0;0;0;Hamburg;Offer
IU0399;Gartenstra·e 9A, 16515 Oranienburg;16515;Gartenstra·e;9A;Oranienburg;13,22693;52,75238;core;RESIDENTIALANDCOMMERCIAL;2300000;916;0;Brandenburg;Offer
AT0907;Schillerstra·e 47-51, 34117 Kassel;34117;Schillerstra·e;47-51;Kassel;9,481176573;51,32096409;development;DORMITORY;13000000;1700;0;Hessen;Offer
BR0387;Reicker Stra·e 51, 01219 Dresden;01219;Reicker Stra·e;51;Dresden;13,77661;51,0217;notassigned;BUILDINGPLOT;10500000;0;0;Sachsen;Offer
UN0375;PapiermÅhlengasse 1, 01159 Dresden;01159;PapiermÅhlengasse;1;Dresden;13,7181823;51,04786637;development;OFFICEANDCOMMERCIAL;15300000;2920;0;Sachsen;Offer
DN0139;Schellingstra·e 25, 80799 MÅnchen;80799;Schellingstra·e;25;MÅnchen;11,57629;48,15003;core;RESIDENTIALANDCOMMERCIAL;124000000;0;0;Bayern;Offer
LO0512;Rigaer Stra·e 31, 10247 Berlin;10247;Rigaer Stra·e;31;Berlin;13,46404;52,51646;core;RESIDENTIALANDCOMMERCIAL;9995000;691;0;Berlin;Offer
MM0982;Magdeburger Stra·e 10, 35041 Marburg;35041;Magdeburger Stra·e;10;Marburg;8,75077;50,84201;core;RETIREMENTHOME;9500000;0;510000;Hessen;Offer
EL0500;Romain-Rolland-Stra·e 74, 13089 Berlin;13089;Romain-Rolland-Stra·e;74;Berlin;13,43894;52,56886;core;RESIDENTIALANDCOMMERCIAL;1249000;611;0;Berlin;Offer
FJ0970;Reginhardstra·e 34, 13409 Berlin;13409;Reginhardstra·e;34;Berlin;13,37187;52,56084;core;OFFICEBUILDING;7700000;853;0;Berlin;Offer
WJ0127;Huttenstra·e 21, 10553 Berlin;10553;Huttenstra·e;21;Berlin;13,31904;52,52862;core;RESIDENTIALANDCOMMERCIAL;9800000;1100;0;Berlin;Offer
OI0734;GrÅnstra·e 9, 12555 Berlin;12555;GrÅnstra·e;9;Berlin;13,576;52,44482;core;RESIDENTIALANDCOMMERCIAL;2650000;620;0;Berlin;Offer
GH0351;Vogelsanger Weg 49, 40470 DÅsseldorf;40470;Vogelsanger Weg;49;DÅsseldorf;6,8007;51,25706;opportunity;OFFICEANDCOMMERCIAL;0;0;0;Nordrhein-Westfalen;Offer
XH0597;Kurallee 1, 93077 Bad Abbach;93077;Kurallee;1;Bad Abbach;12,04207;48,92734;notassigned;BUILDINGPLOT;0;6553;0;Bayern;Offer
PG0115;Thomas-Cook-Platz 1, 61440 Oberursel (Taunus);61440;Thomas-Cook-Platz;1;Oberursel (Taunus);8,58674;50,19019;opportunity;OFFICEBUILDING;40000000;44400;0;Hessen;Offer
YF0968;Pappelstra·e 53, 28199 Bremen;28199;Pappelstra·e;53;Bremen;8,78764;53,06969;core;OFFICEANDCOMMERCIAL;11000000;702;0;Bremen;Offer
HF0722;Gneisenaustra·e 56, 10961 Berlin;10961;Gneisenaustra·e;56;Berlin;13,40485;52,48978;core;RESIDENTIALANDCOMMERCIAL;6100000;678;0;Berlin;Offer
QE0585;Schwartauer Allee 2, 23554 LÅbeck;23554;Schwartauer Allee;2;LÅbeck;10,67238;53,86948;development;APPARTMENTBUILDING;7400000;1050;0;Schleswig-Holstein;Offer
II0029;Oderstra·e 188, 12051 Berlin;12051;Oderstra·e;188;Berlin;13,41746;52,46661;development;DORMITORY;17500000;3072;0;Berlin;Offer
ZD0349;Am See 7, 64739 Hîchst im Odenwald;64739;Am See;7;Hîchst im Odenwald;8,997274864;49,80140662;development;RETIREMENTHOME;11527000;0;444000;Hessen;Offer
ID0103;Dornierstra·e 9, 73730 Esslingen am Neckar;73730;Dornierstra·e;9;Esslingen am Neckar;9,34342;48,71727;core;CONSUMERMARKET;49300000;34772;2661352;Baden-WÅrttemberg;Offer
RC0956;Brockauer Stra·e 1, 08491 Netzschkau;08491;Brockauer Stra·e;1;Netzschkau;12,23855;50,609;development;RETIREMENTHOME;0;0;0;Sachsen;Offer
AC0710;Schînebecker Stra·e 1, 39104 Magdeburg;39104;Schînebecker Stra·e;1;Magdeburg;11,63254;52,11193;development;RESIDENTIALANDCOMMERCIAL;19484106;0;0;Sachsen-Anhalt;Offer
JB0573;Neanderstra·e 2, 40699 Erkrath;40699;Neanderstra·e;2;Erkrath;6,90085;51,22661;valueadded;HOTEL;0;2697;0;Nordrhein-Westfalen;Offer
SA0337;Mainzer Stra·e 8, 10715 Berlin;10715;Mainzer Stra·e;8;Berlin;13,32499;52,47973;core;RESIDENTIALANDCOMMERCIAL;6500000;961;0;Berlin;Offer
UW9088;Lichtenrader Damm 81, 12305 Berlin;12305;Lichtenrader Damm;81;Berlin;13,40636;52,4063;opportunity;RESIDENTIALANDCOMMERCIAL;45750000;0;0;Berlin;Offer
KZ9844;Ernst-ThÑlmann-Stra·e 1, 15732 Schulzendorf;15732;Ernst-ThÑlmann-Stra·e;1;Schulzendorf;13,61122;52,36669;development;RESIDENTIALANDCOMMERCIAL;0;0;0;Brandenburg;Offer
BA0190;NÑchst Neuendorfer Dorfstra·e 20, 15806 Zossen;15806;NÑchst Neuendorfer Dorfstra·e;20;Zossen;13,41356;52,2267;opportunity;FAMILYHOME;2200000;95429;0;Brandenburg;Offer
TY9608;Lademannbogen 131, 22339 Hamburg;22339;Lademannbogen;131;Hamburg;10,02982;53,64601;core;OFFICEANDCOMMERCIAL;5200000;4320;0;Hamburg;Offer
CY9461;Lassallestra·e 60, 51065 Kîln;51065;Lassallestra·e;60;Kîln;7,00882;50,95878;core;APPARTMENTBUILDING;3790000;461;0;Nordrhein-Westfalen;Offer
DW9832;Dr.-Hans-Karl-Fischer-Stra·e 4, 94086 Bad Griesbach i. Rottal;94086;Dr.-Hans-Karl-Fischer-Stra·e;4;Bad Griesbach i. Rottal;13,19162;48,45937;core;RETIREMENTHOME;13200000;0;0;Bayern;Offer
MV9695;Technologiepark 14, 33100 Paderborn;33100;Technologiepark;14;Paderborn;8,763069993;51,70194997;development;OFFICEBUILDING;30500000;2610,31;0;Nordrhein-Westfalen;Offer
DO8458;Ohechaussee 186, 22848 Norderstedt;22848;Ohechaussee;186;Norderstedt;9,98054;53,66976;core;APPARTMENTBUILDING;1400000;680;0;Schleswig-Holstein;Offer
EU9213;HÅller Stra·e 16, 44866 Bochum;44866;HÅller Stra·e;16;Bochum;7,13464;51,48414;core;RESIDENTIALANDCOMMERCIAL;7700000;0;0;Nordrhein-Westfalen;Offer
IE8422;Peter-Muus Bogen 1, 21271 Asendorf;21271;Peter-Muus Bogen;1;Asendorf;9,98117;53,28874;development;APPARTMENTBUILDING;8214000;0;0;Niedersachsen;Offer
XR7620;Eisenberger Stra·e 2, 01127 Dresden;01127;Eisenberger Stra·e;2;Dresden;13,72872;51,0712;core;APPARTMENTBUILDING;820000;240;0;Sachsen;Offer
YP7001;Am GÅterbahnhof 8, 21035 Hamburg;21035;Am GÅterbahnhof;8;Hamburg;10,19983;53,48534;core;OFFICEANDCOMMERCIAL;0;2460;0;Hamburg;Offer
RM7098;Lindenstra·e 16, 14532 Stahnsdorf;14532;Lindenstra·e;16;Stahnsdorf;13,21917;52,39095;notassigned;BUILDINGPLOT;1700000;1576;0;Brandenburg;Offer
BK7223;Memmelsdorfer Stra·e 89, 96052 Bamberg;96052;Memmelsdorfer Stra·e;89;Bamberg;10,89682;49,90602;development;DORMITORY;0;0;0;Bayern;Offer
DG7074;Hemelinger Hafendamm 18, 28309 Bremen;28309;Hemelinger Hafendamm;18;Bremen;8,88326;53,05162;core;OFFICEANDCOMMERCIAL;2100000;0;0;Bremen;Offer
CI7693;Britzer Damm 203, 12347 Berlin;12347;Britzer Damm;203;Berlin;13,4338;52,44511;core;RESIDENTIALANDCOMMERCIAL;3200000;1349;0;Berlin;Offer
KK5406;Tannenhof 134, 22397 Hamburg;22397;Tannenhof;134;Hamburg;10,08274;53,68729;development;APPARTMENTBUILDING;4250000;1904;0;Hamburg;Offer
UH5630;Stauffenbergstra·e 16, 04157 Leipzig;04157;Stauffenbergstra·e;16;Leipzig;12,36128;51,37013;core;APPARTMENTBUILDING;2830000;917;0;Sachsen;Offer
PY8621;Henriettenstra·e 2, 45127 Essen;45127;Henriettenstra·e;2;Essen;7,00842;51,45275;core;RESIDENTIALANDCOMMERCIAL;6150000;0;0;Nordrhein-Westfalen;Offer
YX8484;Warschauer Stra·e 70A, 10243 Berlin;10243;Warschauer Stra·e;70A;Berlin;13,45359;52,51166;core;OFFICEBUILDING;0;0;0;Berlin;Offer
QW8002;Friedrich-Ebert-Stra·e 91, 22459 Hamburg;22459;Friedrich-Ebert-Stra·e;91;Hamburg;9,93523;53,62608;core;APPARTMENTBUILDING;2200000;1805;0;Hamburg;Offer
ZV8855;Honeywellstra·e 1, 63477 Maintal;63477;Honeywellstra·e;1;Maintal;8,86557;50,13424;core;SPECIALITYMARKETCENTER;4900000;10196;0;Hessen;Offer
SS8843;Kieler Stra·e 634, 22527 Hamburg;22527;Kieler Stra·e;634;Hamburg;9,91127;53,60345;core;APPARTMENTBUILDING;1950000;1150;0;Hamburg;Offer
AU8236;Donauwîrther Stra·e 40, 86154 Augsburg;86154;Donauwîrther Stra·e;40;Augsburg;10,88064;48,38319;core;APPARTMENTBUILDING;1580000;301;0;Bayern;Offer
JT8099;Alte Brauerei 8, 17489 Greifswald;17489;Alte Brauerei;8;Greifswald;13,36609;54,09279;notassigned;BUILDINGPLOT;6200000;10210;0;Mecklenburg-Vorpommern;Offer
BS8607;Mundsburger Damm 34, 22087 Hamburg;22087;Mundsburger Damm;34;Hamburg;10,02263;53,56722;core;APPARTMENTBUILDING;2800000;625;0;Hamburg;Offer
KR8460;Von-Axen-Stra·e 15, 22083 Hamburg;22083;Von-Axen-Stra·e;15;Hamburg;10,02423;53,58059;core;APPARTMENTBUILDING;3100000;430;0;Hamburg;Offer
TQ8224;Frobeniusweg 18, 22111 Hamburg;22111;Frobeniusweg;18;Hamburg;10,10998;53,53807;core;APPARTMENTBUILDING;2400000;656;0;Hamburg;Offer
CQ8087;Georg-Wilhelm-Stra·e 214, 21107 Hamburg;21107;Georg-Wilhelm-Stra·e;214;Hamburg;9,99079;53,49342;core;APPARTMENTBUILDING;1850000;530;0;Hamburg;Offer
LP8831;Pinneberger Chaussee 134, 22523 Hamburg;22523;Pinneberger Chaussee;134;Hamburg;9,88761;53,62022;core;APPARTMENTBUILDING;1950000;1100;0;Hamburg;Offer
UO8694;Am Kanal 1, 27432 Bremervîrde;27432;Am Kanal;1;Bremervîrde;9,13862;53,4807;core;APPARTMENTBUILDING;2400000;4136;0;Niedersachsen;Offer
TD0624;Wasserburger Landstra·e 283, 81827 MÅnchen;81827;Wasserburger Landstra·e;283;MÅnchen;11,71272;48,11125;development;APPARTMENTBUILDING;4200000;0;0;Bayern;Offer
MN8212;Coesfelder Stra·e 101, 28327 Bremen;28327;Coesfelder Stra·e;101;Bremen;8,93447;53,07485;core;FAMILYHOME;960000;0;0;Bremen;Offer
RD8285;Dresdner Stra·e 36, 01465 Dresden;01465;Dresdner Stra·e;36;Dresden;13,83528;51,12574;valueadded;RETIREMENTHOME;7200000;0;78022;Sachsen;Offer
QO7618;Breite Stra·e 24, 14199 Berlin;14199;Breite Stra·e;24;Berlin;13,29124;52,47542;core;RESIDENTIALANDCOMMERCIAL;3250000;1238;0;Berlin;Offer
ZN7471;Leopoldstra·e 96, 80802 MÅnchen;80802;Leopoldstra·e;96;MÅnchen;11,58701;48,16468;core;APPARTMENTBUILDING;33500000;1011;0;Bayern;Offer
AM7842;Feldstra·e 48, 13585 Berlin;13585;Feldstra·e;48;Berlin;13,20374;52,5438;core;APPARTMENTBUILDING;3940000;519;0;Berlin;Offer
KJ7086;Am See 7, 64739 Hîchst im Odenwald;64739;Am See;7;Hîchst im Odenwald;8,997306099;49,80159867;development;RETIREMENTHOME;11527000;0;0;Hessen;Offer
LH7457;Ludwig-Erhard-Stra·e 1, 84034 Landshut;84034;Ludwig-Erhard-Stra·e;1;Landshut;12,10337186;48,53972942;development;DORMITORY;28500000;5520;1423000;Bayern;Offer
TJ5269;Dryanderstra·e 1, 06110 Halle (Saale);06110;Dryanderstra·e;1;Halle (Saale);11,97746;51,47473;core;APPARTMENTBUILDING;1350000;282;0;Sachsen-Anhalt;Offer
VM8075;Berliner Stra·e 44, 04105 Leipzig;04105;Berliner Stra·e;44;Leipzig;12,3818825;51,3507692;development;RETIREMENTHOME;0;0;0;Sachsen;Offer
AH0636;Fritz-Reuter-Stra·e 32, 17159 Dargun;17159;Fritz-Reuter-Stra·e;32;Dargun;12,85264;53,90451;core;APPARTMENTBUILDING;2580000;4000;0;Mecklenburg-Vorpommern;Offer
LC0241;Karl-Marx-Stra·e 13, 03044 Cottbus;03044;Karl-Marx-Stra·e;13;Cottbus;14,32647;51,76308;core;DORMITORY;21250000;7604;1300000;Brandenburg;Offer
OW9363;Kornblumenweg 1, 16348 Wandlitz;16348;Kornblumenweg;1;Wandlitz;13,44480611;52,70555678;development;APPARTMENTBUILDING;0;18656;0;Brandenburg;Offer
HT9351;Bahnhofstra·e 54, 47137 Duisburg;47137;Bahnhofstra·e;54;Duisburg;6,781441314;51,46689478;core;RETIREMENTHOME;8380000;0;365105;Nordrhein-Westfalen;Offer
AQ9349;Britzer Damm 203, 12347 Berlin;12347;Britzer Damm;203;Berlin;13,4338;52,44511;core;RESIDENTIALANDCOMMERCIAL;2950000;1349;0;Berlin;Offer
PU9734;Heinrich-Zille-Stra·e 120, 03042 Cottbus;03042;Heinrich-Zille-Stra·e;120;Cottbus;14,3678;51,75659;core;RETIREMENTHOME;31000000;0;1522625;Brandenburg;Offer
ZR9968;Paul-Greifzu-Stra·e 61, 01591 Riesa;01591;Paul-Greifzu-Stra·e;61;Riesa;13,26494;51,31491;valueadded;OFFICEBUILDING;995000;0;0;Sachsen;Offer
IR9722;Sickingenstra·e 2, 10553 Berlin;10553;Sickingenstra·e;2;Berlin;13,32743;52,53293;core;APPARTMENTBUILDING;12000000;2437;0;Berlin;Offer
PN6779;Schillerstra·e 8, 01796 Pirna;01796;Schillerstra·e;8;Pirna;13,9344;50,96979;core;RESIDENTIALANDCOMMERCIAL;2100000;1694;0;Sachsen;Offer
EM8829;Upstallstra·e 15, 14772 Brandenburg an der Havel;14772;Upstallstra·e;15;Brandenburg an der Havel;12,53523;52,43137;core;SPECIALITYMARKETCENTER;11300000;30922;0;Brandenburg;Offer
OJ8063;Kreuzbergstra·e 33, 06849 Dessau-Ro·lau;06849;Kreuzbergstra·e;33;Dessau-Ro·lau;12,25371;51,80159;core;SPECIALITYMARKETCENTER;2800000;15568;0;Sachsen-Anhalt;Offer
XI8817;WeidenÑckerstra·e 2, 07381 Pî·neck;07381;WeidenÑckerstra·e;2;Pî·neck;11,62253;50,7023;core;SPECIALITYMARKETCENTER;3900000;21986;0;ThÅringen;Offer
VI9188;Keplerstra·e 2, 07549 Gera;07549;Keplerstra·e;2;Gera;12,07552;50,85524;valueadded;OFFICEANDCOMMERCIAL;15620000;0;0;ThÅringen;Offer
NH9795;Korschenbroicher Stra·e 607, 41065 Mînchengladbach;41065;Korschenbroicher Stra·e;607;Mînchengladbach;6,48322;51,19668;core;OFFICEBUILDING;8000000;10700;0;Nordrhein-Westfalen;Offer
GI8670;Adenauerstra·e 12, 52146 WÅrselen;52146;Adenauerstra·e;12;WÅrselen;6,15081;50,80633;core;SPECIALITYMARKETCENTER;3125000;4736;0;Nordrhein-Westfalen;Offer
YG8297;Plantage 10, 13597 Berlin;13597;Plantage;10;Berlin;13,20252;52,53199;valueadded;APPARTMENTBUILDING;3400000;1196;0;Berlin;Offer
HG8051;Homburger Stra·e 1, 61118 Bad Vilbel;61118;Homburger Stra·e;1;Bad Vilbel;8,728696525;50,18842666;development;HOTEL;12200000;4200;0;Hessen;Offer
FK8200;Alexander-Wolfgang-Stra·e 25, 07552 Gera;07552;Alexander-Wolfgang-Stra·e;25;Gera;12,09871;50,89798;core;SPECIALITYMARKETCENTER;10250000;24284;0;ThÅringen;Offer
QF8805;Lemsdorfer Weg 22, 39112 Magdeburg;39112;Lemsdorfer Weg;22;Magdeburg;11,60478;52,10966;core;APPARTMENTBUILDING;1600000;536;0;Sachsen-Anhalt;Offer
PH8434;Tucholskystra·e 1, 28239 Bremen;28239;Tucholskystra·e;1;Bremen;8,72672;53,13954;development;FAMILYHOME;15950000;7747;0;Bremen;Offer
AD8049;Im Stegehoek 34, 48455 Bad Bentheim;48455;Im Stegehoek;34;Bad Bentheim;7,16750563;52,29874347;development;APPARTMENTBUILDING;1220000;0;0;Niedersachsen;Offer
BB8410;Humboldtstra·e 9, 22083 Hamburg;22083;Humboldtstra·e;9;Hamburg;10,02764;53,57185;core;RESIDENTIALANDCOMMERCIAL;7300000;0;0;Hamburg;Offer
DX7261;Fuchsgarten 1, 30823 Garbsen;30823;Fuchsgarten;1;Garbsen;9,58975;52,4193;valueadded;APPARTMENTBUILDING;0;0;0;Niedersachsen;Offer
KA8273;Rudi-Ball-Stra·e 2, 14476 Potsdam;14476;Rudi-Ball-Stra·e;2;Potsdam;13,12501;52,48147;core;APPARTMENTBUILDING;0;0;0;Brandenburg;Offer
CZ7880;Albusstra·e 19, 60313 Frankfurt am Main;60313;Albusstra·e;19;Frankfurt am Main;8,68972;50,1142;development;RESIDENTIALANDCOMMERCIAL;14200000;651;0;Hessen;Offer
PQ7247;Wrangelstra·e 77, 10997 Berlin;10997;Wrangelstra·e;77;Berlin;13,44328;52,49817;core;RESIDENTIALANDCOMMERCIAL;10500000;3375,35;0;Berlin;Offer
IN7235;Pappelallee 65, 10437 Berlin;10437;Pappelallee;65;Berlin;13,4168;52,54544;core;RESIDENTIALANDCOMMERCIAL;10000000;1283;0;Berlin;Offer
SK7469;Lîbauer Stra·e 65, 04347 Leipzig;04347;Lîbauer Stra·e;65;Leipzig;12,41829;51,35733;core;RESIDENTIALANDCOMMERCIAL;4600000;1120;0;Sachsen;Offer
TI7830;Bismarckweg 26, 57258 Freudenberg;57258;Bismarckweg;26;Freudenberg;7,88849;50,90341;core;APPARTMENTBUILDING;1100000;0;0;Nordrhein-Westfalen;Offer
UG7211;Opelring 1, 44803 Bochum;44803;Opelring;1;Bochum;7,26021;51,46528;notassigned;BUILDINGPLOT;11233430;66079;0;Nordrhein-Westfalen;Offer
CJ5023;Lessingstra·e 21, 06114 Halle (Saale);06114;Lessingstra·e;21;Halle (Saale);11,98018;51,49241;core;APPARTMENTBUILDING;1950000;815;0;Sachsen-Anhalt;Offer
UX7408;Oststra·e 40, 44866 Bochum;44866;Oststra·e;40;Bochum;7,13631;51,4805;core;RESIDENTIALANDCOMMERCIAL;11380000;0;0;Nordrhein-Westfalen;Offer
VV7878;Weserstra·e 23, 10247 Berlin;10247;Weserstra·e;23;Berlin;13,46389;52,51128;core;RESIDENTIALANDCOMMERCIAL;10500000;0;0;Berlin;Offer
WT7259;Markgrafenstra·e 1, 95632 Wunsiedel;95632;Markgrafenstra·e;1;Wunsiedel;12,00845301;50,04065257;development;RETIREMENTHOME;11260000;0;371654;Bayern;Offer
NU7495;Rosenthalstra·e 1, 92224 Amberg;92224;Rosenthalstra·e;1;Amberg;11,88279;49,42847;development;RETIREMENTHOME;16280000;0;537531;Bayern;Offer
FT7013;Charlottenburger Chaussee 108, 13597 Berlin;13597;Charlottenburger Chaussee;108;Berlin;13,21677;52,52722;development;OTHERLODGING;14500000;0;0;Berlin;Offer
HV2599;Burgkstra·e 41, 01159 Dresden;01159;Burgkstra·e;41;Dresden;13,6966;51,04866;core;APPARTMENTBUILDING;1780000;500;0;Sachsen;Offer
GR7483;Staakener Stra·e 24, 13581 Berlin;13581;Staakener Stra·e;24;Berlin;13,17841;52,53579;notassigned;BUILDINGPLOT;11000000;9000;0;Berlin;Offer
HP7854;Fruchtstra·e 4, 03149 Forst (Lausitz);03149;Fruchtstra·e;4;Forst (Lausitz);14,64202;51,7478;core;APPARTMENTBUILDING;990000;0;0;Brandenburg;Offer
MF7828;Hohenstaufenstra·e 13, 70178 Stuttgart;70178;Hohenstaufenstra·e;13;Stuttgart;9,16874;48,76691;core;RESIDENTIALANDCOMMERCIAL;13102000;1047;0;Baden-WÅrttemberg;Offer
VE7681;KÑfertaler Stra·e 256, 68167 Mannheim;68167;KÑfertaler Stra·e;256;Mannheim;8,49879;49,50044;valueadded;OFFICEANDCOMMERCIAL;13200000;0;0;Baden-WÅrttemberg;Offer
RH0872;KurfÅrstenallee 130, 28211 Bremen;28211;KurfÅrstenallee;130;Bremen;8,862013489;53,08267624;core;OFFICEBUILDING;0;22549;0;Bremen;Offer
UB0005;Teltower Stra·e 25, 14513 Teltow;14513;Teltower Stra·e;25;Teltow;13,26140926;52,37743435;notassigned;BUILDINGPLOT;0;5996;0;Brandenburg;Offer
FC7816;Schulstra·e 26, 25335 Elmshorn;25335;Schulstra·e;26;Elmshorn;9,65569;53,75532;core;OFFICEANDCOMMERCIAL;0;1445;0;Schleswig-Holstein;Offer
HY6667;Sandkamp 12, 23843 Bad Oldesloe;23843;Sandkamp;12;Bad Oldesloe;10,34008;53,79782;core;HOTEL;9500000;0;0;Schleswig-Holstein;Offer
GA7296;Tauchaer Stra·e 260, 04349 Leipzig;04349;Tauchaer Stra·e;260;Leipzig;12,45111;51,38297;core;HOTEL;9000000;0;0;Sachsen;Offer
QX6421;Kemptener Stra·e 99, 88131 Lindau (Bodensee);88131;Kemptener Stra·e;99;Lindau (Bodensee);9,70456;47,56641;core;OFFICEANDCOMMERCIAL;23300000;10000;0;Bayern;Offer
ZW6284;Vennfelder Stra·e 33, 47805 Krefeld;47805;Vennfelder Stra·e;33;Krefeld;6,56111;51,31595;core;RESIDENTIALANDCOMMERCIAL;1150000;519;0;Nordrhein-Westfalen;Offer
PZ6050;öber dem Feldgarten 9, 99098 Erfurt;99098;öber dem Feldgarten;9;Erfurt;11,08934;50,97726;core;HOTEL;8000000;0;0;ThÅringen;Offer
YY6804;Bahnhofsvorplatz 12, 45879 Gelsenkirchen;45879;Bahnhofsvorplatz;12;Gelsenkirchen;7,09987;51,50632;core;HOTEL;10000000;0;0;Nordrhein-Westfalen;Offer
DB0858;Im Haselbusch 12, 78224 Singen (Hohentwiel);78224;Im Haselbusch;12;Singen (Hohentwiel);8,86035775;47,75501511;core;RESIDENTIALANDCOMMERCIAL;2700000;1869;0;Baden-WÅrttemberg;Offer
LQ6260;Hammerbrookstra·e 92, 20097 Hamburg;20097;Hammerbrookstra·e;92;Hamburg;10,02527;53,54434;core;OFFICEBUILDING;0;2371;0;Hamburg;Offer
UP6024;Mariendorfer Damm 292A, 12107 Berlin;12107;Mariendorfer Damm;292A;Berlin;13,394;52,42656;core;SPECIALITYMARKETCENTER;68000000;24000;0;Berlin;Offer
DP6877;Mauerstra·e 93, 10117 Berlin;10117;Mauerstra·e;93;Berlin;13,3897;52,50821;core;OFFICEBUILDING;0;334;0;Berlin;Offer
MO6631;Lotzbeckstra·e 1, 77933 Lahr/Schwarzwald;77933;Lotzbeckstra·e;1;Lahr/Schwarzwald;7,87085;48,3382;development;APPARTMENTBUILDING;27550000;6957;0;Baden-WÅrttemberg;Offer
VN6494;Elisabeth-Selbert-Stra·e 1, 77656 Offenburg;77656;Elisabeth-Selbert-Stra·e;1;Offenburg;7,917468282;48,46062959;development;APPARTMENTBUILDING;14580000;4480;0;Baden-WÅrttemberg;Offer
WL6865;Dorstener Stra·e 527, 46119 Oberhausen;46119;Dorstener Stra·e;527;Oberhausen;6,88157;51,53584;development;RETIREMENTHOME;0;0;0;Nordrhein-Westfalen;Offer
DH5493;Bremer Platz 50, 48155 MÅnster;48155;Bremer Platz;50;MÅnster;7,637680943;51,95816861;opportunity;DORMITORY;0;8365;4800000;Nordrhein-Westfalen;Offer
